          Name    4-char code  Latitude     Longitude   Elevation(m)
     DRAGON_Mt_Rokko  0987     34.757000    135.230000    797.000000
     DRAGON_Mt_Ikoma  0988     34.679800    135.678667    600.000000
         DRAGON_Kobe  0989     34.720000    135.291000     20.000000
  DRAGON_Osaka-North  0990     34.774000    135.510000     50.000000
  DRAGON_Osaka-South  0991     34.543500    135.503867     30.000000
         DRAGON_Nara  0992     34.688000    135.828000     80.000000
        DRAGON_Kyoto  0993     35.026000    135.781000     60.000000
      DRAGON_Tsukuba  0994     36.050556    140.120278     30.000000
      Sandia_NM_PSEL  0995     35.054583   -106.540069   1662.500000
            Fresno_2  0996     36.785370   -119.773020    100.000000
            Bure_OPE  0997     48.562500      5.505000    393.000000
         Kandahar_AF  0998     31.502661     65.850136   1005.000000
      DRAGON_Fukue_2  0999     32.672000    128.817000     50.000000
      DRAGON_Fukue_3  1000     32.600000    128.745000     12.000000
    DRAGON_Kunsan_NU  1001     35.941072    126.683008     32.000000
   DRAGON_Hankuk_UFS  1002     37.338830    127.265820    167.000000
     DRAGON_Pusan_NU  1003     35.235354    129.082493     78.000000
    DRAGON_Kongju_NU  1004     36.470623    127.140023     73.000000
 DRAGON_Kyungil_Univ  1005     36.038648    128.788442    122.000000
 DRAGON_GangneungWNU  1006     37.771000    128.867000     60.000000
     DRAGON_Mokpo_NU  1007     34.913420    126.437360     26.000000
   DRAGON_Korea_Univ  1008     37.585140    127.025070     65.400000
    DRAGON_Kohriyama  1009     37.361042    140.382900    230.000000
 Univ_of_Nevada-Reno  1010     39.540867   -119.814033   1410.000000
              Coruna  1011     43.363000     -8.420800     67.000000
    CEILAP-Bariloche  1012    -41.146944    -71.163333    840.000000
        Hada_El-Sham  1013     21.802000     39.728900    254.000000
    Hong_Kong_Sheung  1014     22.483300    114.116600     40.000000
      UPRM_Lidar_Lab  1015     18.210131    -67.140125     32.000000
         Cairo_EMA_2  1016     30.080767     31.290067     70.000000
          Ouarzazate  1017     30.928367     -6.912867   1136.000000
         NEON_CVALLA  1018     40.160630   -105.167250   1539.000000
           Horsepool  1019     40.144000   -109.468000   1545.000000
     DRAGON_Sinjeong  1020     37.523410    126.858630     27.100000
         DRAGON_Soha  1021     37.452130    126.884700     48.000000
     DRAGON_Bokjeong  1022     37.456990    127.131230     61.200000
      DRAGON_Sanggye  1023     37.658850    127.068450     35.000000
        DRAGON_Guwol  1024     37.449670    126.724030     38.500000
        Luang_Namtha  1025     20.931100    101.416200    557.000000
        KAUST_Campus  1026     22.304833     39.102833     11.200000
              Son_La  1027     21.332200    103.905151    681.000000
        GOT_Seaprism  1028      9.286200    101.412300     10.000000
      DRAGON_Anmyeon  1029     36.538630    126.330020     58.600000
         DRAGON_NIER  1030     37.568930    126.639710     26.900000
  DRAGON_Konkuk_Univ  1031     37.542050    127.079774     40.000000
 DRAGON_Osaka_Center  1032     34.668477    135.530894     30.000000
            Tai_Ping  1033     10.375500    114.362000      4.000000
              Madrid  1034     40.451900     -3.723950    680.000000
         Bayfordbury  1035     51.776320     -0.096240     75.000000
          Tizi_Ouzou  1036     36.698611      4.055833    133.000000
          Iasi_LOASL  1037     47.193056     27.555556    175.000000
 U_of_Wisconsin_SSEC  1038     43.072492    -89.411354    330.000000
             Kyiv-AO  1039     50.452300     30.498000    200.000000
               Bhola  1040     22.226675     90.756415      7.000000
   ARM_Barnstable_MA  1041     41.669589    -70.290061     15.000000
               Tahir  1042      5.411000    100.196700     37.000000
               Jambi  1043     -1.632445    103.641563     30.000000
      DRAGON_Garland  1044     36.785370   -119.773020    100.000000
           Pontianak  1045      0.075380    109.190860      2.000000
     El_Nido_Airport  1046     11.205100    119.413500      4.000000
  NEON_GrandJunction  1047     39.127100   -108.535500   1470.000000
        NEON_Ivanpah  1048     35.550655   -115.381780    796.000000
            Zaragoza  1049     41.633400     -0.882350    250.000000
           Gorongosa  1050    -18.978417     34.350750     30.000000
        Las_Galletas  1051     28.015200    -16.654500     20.000000
    Dhaka_University  1052     23.728390     90.398190     34.000000
         Lake_Lefroy  1053    -31.255000    121.705000    300.000000
           FZJ-JOYCE  1054     50.908333      6.413056    111.000000
 DRAGON_Permatang_DL  1055      5.277875    100.271253     13.000000
 DRAGON_PayaTerubong  1056      5.375964    100.275847     30.000000
   DRAGON_Georgetown  1057      5.413869    100.329481     15.000000
  DRAGON_Pantai_Aceh  1058      5.411367    100.196739     35.000000
 DRAGON_USM_Research  1059      5.467486    100.200075     15.000000
 DRAGON_KampungBharu  1060      5.341589    100.463158     10.000000
 DRAGON_Bukit_Tengah  1061      5.342450    100.432603      5.000000
             Badajoz  1062     38.882808     -7.010820    186.000000
       Gangneung_WNU  1063     37.771000    128.867000     60.000000
  Kyungil_University  1064     36.071667    128.823610    447.000000
          Hankuk_UFS  1065     37.338830    127.265820    167.000000
         Osaka-North  1066     34.774000    135.510000     50.000000
    Korea_University  1067     37.585140    127.025070     65.400000
                Kobe  1068     34.720000    135.291000     20.000000
               Fukue  1069     32.752000    128.682000     80.000000
             Fukuoka  1070     33.524000    130.475000     30.000000
                Nara  1071     34.688000    135.828000     80.000000
            Pusan_NU  1072     35.235354    129.082493     78.000000
             Jakarta  1073     -6.155695    106.841687     10.000000
   DRAGON_Yishun_ITE  1074      1.434638    103.844876      2.000000
 DRAGON_Pandan_Resrv  1075      1.318808    103.742362      2.000000
 DRAGON_Temasek_Poly  1076      1.344821    103.930621     10.000000
 DRAGON_MEWR_Central  1077      1.310906    103.836486     50.000000
  DRAGON_St_Johns_Is  1078      1.217950    103.849615     15.000000
        San_Giuliano  1079     42.285556      9.519167     55.000000
    ARM_Highlands_MA  1080     42.030478    -70.049317     47.853600
         Cerro_Poyos  1081     37.108869     -3.487261   1809.000000
 DRAGON_Jalan_ChainF  1082      5.400542    100.381339      8.000000
  DRAGON_Pondok_Upeh  1083      5.333250    100.226610     16.000000
    Montesoro_Bastia  1084     42.671983      9.435050     49.900000
          Valladolid  1085     41.663600     -4.705830    705.000000
        Palangkaraya  1086     -2.227990    113.946240     27.000000
        Dunhuang_LZU  1087     40.492370     94.955030   1061.000000
           Matanuska  1088     61.776883   -147.748667    502.000000
         DRAGON_UiTM  1089      5.383130    100.416310      7.000000
          Yevpatoria  1090     45.214700     33.142200      6.000000
            Medellin  1091      6.260672    -75.577914   1471.000000
   NEON_HighParkFire  1092     40.624173   -105.335581   2483.000000
  NEON_HarvardForest  1093     42.533074    -72.189899    338.000000
    Porto_Velho_UNIR  1094     -8.837083    -63.939983    129.000000
             Alboran  1095     35.939625     -3.352970     15.000000
              Murcia  1096     38.001000     -1.170700     69.000000
          Wuhan_City  1097     30.528294    114.354597     50.111000
  Ciutadella_Menorca  1098     39.985279      3.836864     24.000000
            Barranco  1099     -3.095750     37.327850   3969.000000
    Kilimanjaro_Base  1100     -3.060950     37.348100   5750.000000
     Kilimanjaro_Top  1101     -3.059200     37.346500   5803.000000
 DRAGON_Gwangju_GIST  1102     35.228278    126.843139     52.000000
  DRAGON_Bakersfield  1103     35.331506   -119.000008     50.000000
      DRAGON_Shafter  1104     35.503610   -119.272500     86.000000
       DRAGON_Clovis  1105     36.819310   -119.716390     90.000000
     DRAGON_Corcoran  1106     36.102220   -119.565830     55.000000
     DRAGON_Drummond  1107     36.705560   -119.741390     90.000000
      DRAGON_Hanford  1108     36.315720   -119.643230     50.000000
  DRAGON_Madera_City  1109     36.953162   -120.034418     78.000000
      DRAGON_Parlier  1110     36.597440   -119.503690    104.000000
  DRAGON_Tranquility  1111     36.634340   -120.382340     43.000000
   UH_Coastal_Center  1112     29.388300    -95.042500      5.000000
   Maido_Observatory  1113    -21.067000     55.383000   2084.000000
             Donetsk  1114     48.020833     37.809444    214.000000
             Yen_Bai  1115     21.704950    104.868940     53.000000
       SmithsonianAO  1116     31.667000   -110.967000   1208.000000
      Kathmandu-Bode  1117     27.680000     85.390000   1297.000000
  DRAGON_Porterville  1118     36.031790   -119.055050    136.000000
      DRAGON_Visalia  1119     36.314110   -119.393010     89.000000
        DRAGON_Huron  1120     36.206150   -120.105450    113.000000
        DRAGON_Arvin  1121     35.237959   -118.787810    158.000000
       Doi_Ang_Khang  1122     19.932450     99.045400   1536.000000
        Beijing-CAMS  1123     39.933330    116.316670    106.000000
              Mt_WLG  1124     36.283330    100.895830   3816.000000
             Lumbini  1125     27.490000     83.280000    110.000000
   MetObs_Lindenberg  1126     52.209275     14.120870    120.000000
                Gozo  1127     36.034139     14.264694    111.000000
           Ben_Salem  1128     35.550550      9.914003    130.000000
           Heng-Chun  1129     22.054742    120.699500     25.000000
       Carbon_Merced  1130     37.363031   -120.575395     50.000000
    HOPE-Krauthausen  1131     50.879600      6.414500    100.000000
        HOPE-Hambach  1132     50.897200      6.463900    110.000000
 HOPE-Inselhombroich  1133     51.151400      6.643600     70.000000
    HOPE-RWTH-Aachen  1134     50.777700      6.060600    230.000000
               CENER  1135     42.816424     -1.602187    471.000000
 HohenpeissenbergDWD  1136     47.801900     11.011900    989.680000
 SEARCH-Centreville2  1137     32.902890    -87.249680    126.000000
      Outlying_Field  1138     30.549970    -87.375310     44.000000
            Red_Lake  1139     35.684000   -114.051000    843.000000
         Fowlers_Gap  1140    -31.086300    141.700820    181.000000
   Santa_Monica_Colg  1141     34.016850   -118.471130     55.000000
        Beijing_RADI  1142     40.004800    116.378600     59.000000
       DRAGON_Conroe  1143     30.350278    -95.425000     72.000000
 DRAGON_NW_Harris_CO  1144     30.039444    -95.673889     51.000000
       DRAGON_Aldine  1145     29.901037    -95.326125     20.000000
 DRAGON_West_Houston  1146     29.833056    -95.656944     34.000000
 DRAGON_UH_W_Liberty  1147     30.058300    -94.978100     24.000000
      DRAGON_Clinton  1148     29.733611    -95.257500     10.000000
 DRAGON_UH_Sugarland  1149     29.574100    -95.652000     22.000000
 DRAGON_Channel_View  1150     29.802500    -95.125556     10.000000
    DRAGON_Deer_Park  1151     29.670046    -95.128485     10.000000
 DRAGON_SeabrookPark  1152     29.583047    -95.015544      4.000000
  DRAGON_ManvelCroix  1153     29.520427    -95.392522     19.000000
    DRAGON_Galveston  1154     29.254474    -94.861289      1.000000
  DRAGON_Smith_Point  1155     29.546244    -94.786969      1.000000
  SEARCH-Centreville  1156     32.902890    -87.249680    126.000000
    SEARCH-Yorkville  1157     33.928330    -85.045550    394.000000
          SEARCH-OLF  1158     30.549970    -87.375310     44.000000
             Baghdad  1159     33.291903     44.428831     40.000000
     Galata_Platform  1160     43.044624     28.193190     31.000000
          Dolly_Sods  1161     39.110000    -79.430000   1182.000000
      Boyd_County_MS  1162     38.427461    -82.700033    207.000000
 IMPROVE-MammothCave  1163     37.131800    -86.147900    235.000000
 St_Louis_University  1164     38.636342    -90.231552    159.000000
               Mingo  1165     36.971700    -90.143200    111.000000
       Upper_Buffalo  1166     35.825800    -93.203000    722.000000
         Cape_Romain  1167     32.941000    -79.657200      4.000000
 EPA-Res_Triangle_Pk  1168     35.880000    -78.870000    109.000000
   Barbados_SALTRACE  1169     13.148513    -59.624839    110.000000
             Itajuba  1170    -22.413250    -45.452389    856.000000
  Caldwell_Parish_HS  1171     32.060303    -92.096277     50.000000
          SP_Bayboro  1172     27.761550    -82.633000      5.000000
           Leland_HS  1173     33.402128    -90.892850     37.000000
       Cap_d_En_Font  1174     39.825722      4.208167     10.000000
      Tunis_Carthage  1175     36.838719     10.199781     10.000000
               ASPET  1176     43.025000      0.795000    500.000000
          Narsarsuaq  1177     61.155952    -45.419379     75.000000
            Cagliari  1178     39.281000      9.052333     10.000000
              Yushan  1179     23.487419    120.959199   3812.000000
          Carloforte  1180     39.139908      8.309875     15.000000
           Exeter_MO  1181     50.728519     -3.475167     40.000000
         Tallahassee  1182     30.445833    -84.299350     49.000000
      ORS_Hermosillo  1183     29.027500   -111.145556    154.000000
     CEILAP-Comodoro  1184    -45.792153    -67.462875     49.000000
          Fort_McKay  1185     57.183500   -111.640000    267.000000
             Mon_Pin  1186     19.933000     99.045000   1517.000000
        White_Salmon  1187     45.766660   -121.512500    500.000000
       NEON_Sterling  1188     40.461903   -103.029297   1372.000000
              Chiayi  1189     23.495975    120.495975     62.000000
                Puli  1190     23.968560    120.966890    446.000000
        HOPE-Melpitz  1191     51.525525     12.927601     84.000000
            Strzyzow  1192     49.878600     21.861300    450.000000
 DRAGON_Galveston_DP  1193     29.254474    -94.861289      1.000000
    Calipso_Carthage  1194     32.064340    -94.066270     80.000000
 Calipso_Sabine_Frst  1195     31.607300    -93.867433     68.000000
              Baskin  1196     32.282220    -91.738660     23.000000
        ARM_Graciosa  1197     39.091090    -28.029170     15.200000
      ARM_Oliktok_AK  1198     70.499500   -149.880000      2.000000
          Cat_Spring  1199     29.829050    -96.325617     90.000000
      NW_Chapel_Hill  1200     35.971200    -79.093400    175.000000
    James_Res_Center  1201     35.872594    -76.659176      5.000000
        Orlean_Bricy  1202     47.986667      1.761111    120.000000
          IAOCA-KRSU  1203     42.463830     78.528950   1930.000000
        NEON-CASTNET  1204     40.278572   -105.542538   2730.000000
           NEON-CPER  1205     40.812444   -104.744238   1655.000000
             NEON-HQ  1206     40.015895   -105.246828   1603.000000
 NEON-RailroadValley  1207     38.497000   -115.691000   1437.000000
 NEON-SoaprootSaddle  1208     37.037434   -119.281139   1360.000000
       Ieodo_Station  1209     32.122953    125.182447     29.000000
     LAQUILA_Coppito  1210     42.368386     13.350636    656.000000
   LAQUILA_Gransasso  1211     42.447908     13.550414   2401.000000
              Noumea  1212    -22.301944    166.444167     12.000000
         Toulouse_MF  1213     43.572610      1.374320    160.000000
           Bujumbura  1214     -3.380000     29.383833    863.000000
             Martova  1215     49.936000     36.953000    120.000000
      CEILAP-Neuquen  1216    -38.952220    -68.136660    271.000000
 ARM_HyytialaFinland  1217     61.843536     24.287847    179.000000
      ARM_Manacapuru  1218     -3.212972    -60.598056     49.990000
           Changchun  1219     44.000140    125.395700    207.000000
          AOE_Baotou  1220     40.851700    109.628800   1314.000000
           Mongu_Inn  1221    -15.266667     23.134333   1040.000000
  Karunya_University  1222     10.935300     76.744100    478.000000
            Progress  1223    -69.377780     76.388610     32.000000
          El_Farafra  1224     27.058000     27.990167     92.000000
              Maeson  1225     19.830460     99.170690    502.000000
      Zeebrugge-MOW1  1226     51.362000      3.120000     15.000000
         Fuguei_Cape  1227     25.297452    121.537859     50.000000
   Santiago_Beauchef  1228    -33.457222    -70.661666    560.000000
            Peterhof  1229     59.881000     29.826000     58.000000
     SEGC_Lope_Gabon  1230     -0.201550     11.600820    280.000000
 DRAGON_Chatfield_Pk  1231     39.534500   -105.070365   1676.000000
 DRAGON_DenverLaCasa  1232     39.779490   -105.005180   1601.000000
 DRAGON_Fort_Collins  1233     40.592795   -105.141410   1572.000000
  DRAGON_NREL-Golden  1234     39.743725   -105.177990   1833.000000
  DRAGON_Platteville  1235     40.182765   -104.726100   1523.000000
      DRAGON_Boulder  1236     39.991859   -105.261325   1660.000000
  DRAGON_Niwot_Ridge  1237     40.031795   -105.533313   2886.000000
        DRAGON_Welch  1238     39.638780   -105.139510   1743.000000
  DRAGON_Weld_Co_Twr  1239     40.386360   -104.737445   1484.000000
  DRAGON_Aurora_East  1240     39.638540   -104.569130   1802.000000
    DRAGON_Squaw_Mtn  1241     39.679690   -105.493284   3492.000000
         XuZhou-CUMT  1242     34.216670    117.141670     59.700000
       Maggie_Valley  1243     35.519816    -83.094730    917.000000
       Paardefontein  1244    -25.495986     28.374719   1217.000000
    Sigma_Space_Corp  1245     38.953000    -76.836472     44.800000
    Shijiazhuang-SZF  1246     38.016670    114.458330     71.000000
   Shijiazhuang-CHEY  1247     38.000000    114.550000     74.000000
      KITcube_Masada  1248     31.322547     35.372297   -350.000000
   Lingshan_Mountain  1249     40.053700    115.496200   1653.000000
       Finokalia-FKL  1250     35.337712     25.669762    258.000000
  DRAGON_Rocky_Flats  1251     39.912795   -105.188575   1803.000000
      American_Samoa  1252    -14.247200   -170.564400     76.000000
             Gobabeb  1253    -23.561619     15.041058    405.000000
        Medenine-IRA  1254     33.499633     10.642547     33.500000
          Berlin_FUB  1255     52.457500     13.310333     80.000000
          Tuz_Golu_3  1256     38.792469     33.464678    906.170000
          Easton-MDE  1257     38.794972    -76.084250      4.500000
         Durban_UKZN  1258    -29.817233     30.944011    205.000000
       NEON_Bartlett  1259     44.063881    -71.287203    273.000000
        NEON_Harvard  1260     42.536900    -72.172661    348.000000
   Sirmione_Museo_GC  1261     45.500278     10.605833     86.500000
         NEON-Disney  1262     28.125039    -81.436200     19.000000
           NEON_OSBS  1263     29.689269    -81.993431     47.000000
 USGS_Flagstaff_ROLO  1264     35.214840   -111.634420   2179.600000
            Raciborz  1265     50.083100     18.191700    230.000000
 UdeConcepcion-CEFOP  1266    -36.842780    -73.025310    170.000000
              Toyama  1267     36.699000    137.187000     30.000000
         Socheongcho  1268     37.423133    124.738039     28.000000
           NEON_RMNP  1269     40.275900   -105.545972   2750.000000
           NEON_SCBI  1270     38.892919    -78.139500    354.000000
           NEON_UNDE  1271     46.233881    -89.537250    520.000000
           NEON_OAES  1272     35.410590    -99.058790    523.000000
           Nong_Khai  1273     17.877200    102.716710    175.000000
             Nicosia  1274     35.140628     33.381353    181.000000
         KIOST_Ansan  1275     37.285983    126.831667      8.000000
          Blyth_NOAH  1276     55.146399     -1.420859     19.000000
    Efri-Vik_Iceland  1277     63.774942    -17.965089     36.000000
           NEON_TALL  1278     32.950461    -87.393269    165.000000
        Huancayo-IGP  1279    -12.040200    -75.320900   3352.000000
    Thornton_C-power  1280     51.532500      2.955278     30.000000
      Poprad-Ganovce  1281     49.035000     20.322000    706.000000
 AgiaMarina_Xyliatou  1282     35.038000     33.057700    521.000000
           NEON_ORNL  1283     35.964128    -84.282588    344.000000
                TWRS  1284     45.103582   -114.849910   1166.000000
   Taylor_Ranch_TWRS  1285     45.103500   -114.849950   1159.000000
           NEON_ONAQ  1286     40.177589   -112.452439   1656.000000
     Wallops_ACHIEVE  1287     37.933486    -75.471000     13.500000
          UNC-Gaitan  1288      4.310680    -72.351800    192.000000
           NEON_KONZ  1289     39.100770    -96.563090    415.000000
   KITcube_Karlsruhe  1290     49.093300      8.427900    140.000000
             Melpitz  1291     51.525525     12.927601     84.000000
           NEON_WOOD  1292     47.128228    -99.241356    590.000000
    Black_Spruce_Sta  1293     64.696667   -148.323067    125.000000
               Amiaz  1294     31.067081     35.341975   -244.000000
            Shizafon  1295     30.064825     35.030167    480.000000
      Simonstown_IMT  1296    -34.192720     18.445670     27.000000
           NEON_MOAB  1297     38.248331   -109.388269   1799.000000
        Shagaya_Park  1298     29.209072     47.060528    242.000000
         Camborne_MO  1299     50.217820     -5.326560     87.000000
      Pagosa_Springs  1300     37.270278   -107.050258   2316.480000
            Makassar  1301     -4.997680    119.572270     16.000000
         ARM_McMurdo  1302    -77.848889    166.729722     73.000000
            ARM_WAIS  1303    -79.470556   -112.083333   1799.000000
              Sorong  1304     -0.874600    131.267700    127.000000
           NEON_MLBS  1305     37.378306    -80.524836   1170.000000
              Douliu  1306     23.711700    120.544800     60.000000
      USC_SEAPRISM_2  1307     33.563710   -118.117820     31.000000
      Haymana_Ankara  1308     39.614973     32.693879   1060.000000
 Hokkaido_University  1309     43.075500    141.340700     59.000000
 Kuwait_Inst_Sci_Res  1310     29.337914     47.906453     10.000000
      Rome_ESA_ESRIN  1311     41.826667     12.671833    240.000000
          Santa_Rosa  1312     10.841500    -85.615917    320.000000
  Cachoeira_Paulista  1313    -22.689000    -45.006000    574.000000
   Aras_de_los_Olmos  1314     39.945000     -1.101600   1280.000000
  Weizmann_Institute  1315     31.907235     34.810531     73.000000
       Windhoek-NUST  1316    -22.565910     17.073040   1676.000000
             Paracou  1317      5.266944    -52.925833     50.000000
            Upington  1318    -28.379000     21.156000    865.000000
      Bose_Institute  1319     27.031467     88.261403   2180.000000
           NEON_SERC  1320     38.890117    -76.560017      9.753600
    Bukit_Kototabang  1321     -0.201940    100.318050    864.500000
           NEON_UKFS  1322     39.040431    -95.192150    321.000000
           NEON_LENO  1323     31.853881    -88.161219     43.000000
   Amazon_ATTO_Tower  1324     -2.144117    -58.999867    210.000000
      Koforidua_ANUC  1325      6.109408     -0.302058    205.000000
           NEON_HEAL  1326     63.875689   -149.213339    678.180000
           Loftus_MO  1327     54.562700     -0.861733    159.000000
          Watnall_MO  1328     53.005652     -1.250958    120.000000
       Potchefstroom  1329    -26.690000     27.091000   1355.000000
               Natal  1330     -5.841500    -35.199500     40.000000
       ORS_UNAM_ISNP  1331     19.399467    -99.203683   2361.000000
        Napoli_CeSMA  1332     40.836842     14.306567     50.000000
           Windpoort  1333    -19.365556     15.482778   1206.000000
             Tsumkwe  1334    -19.616667     20.442500   1154.000000
             Bonanza  1335    -21.825556     19.590278   1382.000000
                HESS  1336    -23.273000     16.502944   1818.000000
             Lubango  1337    -14.958000     13.445000   2047.000000
              Namibe  1338    -15.159000     12.178000     11.000000
        KORUS_Taehwa  1339     37.312480    127.310330    152.000000
          KORUS_Osan  1340     37.080000    127.040000     20.000000
         KORUS_Iksan  1341     35.962200    127.005200     84.000000
   KORUS_UNIST_Ulsan  1342     35.581900    129.189700    106.000000
  KORUS_Kyungpook_NU  1343     35.889989    128.606416     65.000000
  KORUS_Olympic_Park  1344     37.521650    127.124180     45.000000
             Niigata  1345     37.846000    138.942000     10.000000
 KORUS_Daegwallyeong  1346     37.687120    128.758720    837.000000
       Lamezia_Terme  1347     38.876400     16.232100      8.000000
     Arrival_Heights  1348    -77.833000    166.667000    193.000000
           NEON_GUAN  1349     17.969550    -66.868700    128.000000
          KORUS_NIER  1350     37.568930    126.639710     26.900000
      KORUS_Mokpo_NU  1351     34.913420    126.437360     26.000000
         Bakersfield  1352     35.331506   -119.000008    108.000000
             Alishan  1353     23.508440    120.813410   2416.000000
           Lake_Erie  1354     41.825600    -83.193600    173.500000
      EastMalling_MO  1355     51.290000      0.440000     33.000000
        KORUS_Baeksa  1356     37.411560    127.569100     64.000000
      KORUS_Songchon  1357     37.338490    127.489460     90.000000
        SONET_Harbin  1358     45.705000    126.614000    187.900000
       SONET_Nanjing  1359     32.115000    118.957000     52.000000
      SONET_Shanghai  1360     31.284000    121.481000     24.000000
      SONET_Zhoushan  1361     29.994000    122.188000     29.000000
       SONET_Xingtai  1362     37.182000    114.360000    185.100000
        KITcube_Save  1363      8.000928      2.427925    166.000000
         SONET_Hefei  1364     31.904722    117.162222     36.000000
            NASA_KSC  1365     28.463763    -80.663476      1.200000
         Santo_Pekoa  1366    -15.508000    167.219000     50.000000
             Rhyl_MO  1367     53.259290     -3.508590     77.000000
             Modesto  1368     37.642170   -120.994220     33.000000
           St_Helena  1369    -15.942400     -5.667300    434.000000
       POLWET_Rzecin  1370     52.762019     16.309589     54.000000
 Santiago_Beauchef_2  1371    -33.457222    -70.661666    560.000000
    ARM_DACCIWA_Save  1372      8.000928      2.427925    166.000000
        Albergue_UGR  1373     37.095598     -3.386989   2501.000000
    ARM_Ascension_Is  1374     -7.966964    -14.349806    341.000000
    ARM_Macquarie_Is  1375    -54.499561    158.934581      3.600000
        Doi_Inthanon  1376     18.590000     98.485556   2565.000000
       Vienna_UNIVIE  1377     48.221667     16.355833    225.000000
        Stornoway_MO  1378     58.211560     -6.182147     82.500000
         Beijing_PKU  1379     39.992000    116.310200     53.000000
        Mount_Wilson  1380     34.224700   -118.055900   1710.000000
             SP-EACH  1381    -23.481630    -46.499670    754.000000
      Portglenone_MO  1382     54.865000     -6.457000     64.000000
          Lerwick_MO  1383     60.139372     -1.185113     82.000000
       UACJ_UNAM_ORS  1384     31.743333   -106.431667   1127.000000
   Technion_Haifa_IL  1385     32.775870     35.024900    230.000000
   Possession_Island  1386    -27.010428     15.194255      3.000000
    DRAGON_Henties_1  1387    -22.052274     14.295125     60.000000
    DRAGON_Henties_2  1388    -22.115908     14.339791     50.000000
    DRAGON_Henties_3  1389    -22.184012     14.377948     30.000000
    DRAGON_Henties_4  1390    -22.020377     14.345504    100.000000
    DRAGON_Henties_5  1391    -22.091751     14.399573     90.000000
    DRAGON_Henties_6  1392    -22.166736     14.430668     80.000000
         Paranal_CTA  1393    -24.701105    -70.324794   2154.000000
 UPC-GEAB-Valledupar  1394      9.559600    -73.329300    157.000000
             Crucero  1395    -22.274500    -69.566200   1176.000000
          Glasgow_MO  1396     55.906800     -4.531220     59.000000
  Walvis_Bay_airport  1397    -22.980000     14.640000     82.000000
              Oxford  1398     51.759000     -1.256000     87.000000
          Mesa_Lakes  1399     39.052000   -108.098100   2966.000000
              Bamboo  1400     25.186711    121.535266   1050.000000
           Nouragues  1401      4.087639    -52.680056    300.000000
         Vienna_BOKU  1402     48.237861     16.331611    266.000000
    DigitalGlobe_Cal  1403     40.138890   -105.137220   1539.240000
            Cork_UCC  1404     51.892410     -8.493762     40.000000
 Cape_Fuguei_Station  1405     25.297452    121.537859     40.000000
       CATUC_Bamenda  1406      5.949100     10.156300   1293.000000
   Temuco-UFRO_CEFOP  1407    -38.745803    -72.615525    119.000000
       LAMTO-STATION  1408      6.223517     -5.026617    105.000000
           NEON_NIWO  1409     40.054250   -105.582369   3513.000000
           NEON_GRSM  1410     35.688961    -83.501950    579.000000
           NEON_TOOL  1411     68.661089   -149.370469    843.000000
           NEON_CLBJ  1412     33.401230    -97.570000    259.000000
           NEON_SRER  1413     31.910681   -110.835489    983.000000
           NEON_DEJU  1414     63.881119   -145.751361    529.000000
           NEON_BARR  1415     71.282410   -156.619360      6.000000
        Mandalay_MTU  1416     21.972896     96.186136    104.000000
           Weybourne  1417     52.950000      1.121944     15.000000
          SDSU_IPLab  1418     44.314828    -96.786075    518.000000
    Los_Leones_Auger  1419    -35.495807    -69.449759   1385.000000
         UNC-Palmira  1420      3.512295    -76.307610   1065.200000
       Kosetice_Inoe  1421     49.558000     15.115000    520.000000
    Rome_La_Sapienza  1422     41.901695     12.515773     75.000000
            Edmonton  1423     53.549000   -113.636000    683.000000
  Amity_Univ_Gurgaon  1424     28.317329     76.916031    285.000000
        Brno_Airport  1425     49.156470     16.683330    238.000000
               Pafos  1426     34.711110     32.483330     10.000000
           NEON_SJER  1427     37.108780   -119.732280    368.000000
           NEON_NOGP  1428     46.769719   -100.915350    578.000000
       Rexburg_Idaho  1429     43.820110   -111.783010   1501.000000
       Pilar_Cordoba  1430    -31.667411    -63.882597    333.000000
             Tucuman  1431    -26.787153    -65.206697    481.000000
          Pioneer_JC  1432      1.384333    103.754528     25.000000
      LMOS_Zion_Site  1433     42.467573    -87.810047    180.000000
  Hampton_University  1434     37.020400    -76.336500     12.120000
      Ny_Alesund_AWI  1435     78.923166     11.923040      7.000000
                SDU1  1436    -20.072877    -67.601385   3664.000000
                SDU2  1437    -19.982874    -67.586208   3663.000000
                SDU3  1438    -20.102090    -67.510582   3664.000000
                SDU4  1439    -20.122675    -67.679061   3665.000000
                SDU5  1440    -20.279479    -66.982737   3678.000000
                SDU6  1441    -20.153516    -67.572860   3664.000000
             Banqiao  1442     24.997757    121.442497     16.000000
                CBBT  1443     37.036650    -76.076600     20.000000
     San_Pietro_Capo  1444     44.650001     11.619999     11.000000
           NEON_BONA  1445     65.154033   -147.502583    263.000000
           NEON_TEAK  1446     37.005831   -119.006019   2147.000000
  San_Cristobal_USFQ  1447     -0.895400    -89.608790     22.000000
              Huambo  1448    -12.867900     15.704600   1670.000000
            Sao_Tome  1449      0.374690      6.710990     27.000000
       Sakeji_School  1450    -11.232956     24.312      1406.000000
          Quito_USFQ  1451     -0.196244    -78.435589   2850.000000
         Spoon_Butte  1452     42.5962     -104.44255    1513.000000
                PNNL  1453     46.34095    -119.2788      127.000000
            Brest_MF  1454     48.444565     -4.411855    101.000000
   El_Alto-Altiplano  1455    -16.509972    -68.198583   4050.000000
